geometry,tau,alpha,source_component,k_minus,count,sum_q0,sum_q1,sum_e0,sum_e1,sum_a0,sum_a1,sum_q0a0,sum_q1a1,sum_e0a0,sum_e1a1
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:absent,diag1,7,33162,-33162,-33162,33162,33162,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:absent,diag1,8,73100,-73100,-73100,73100,73100,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:absent,diag1,9,114504,-114504,-114504,114504,114504,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:absent,diag1,10,121496,-121496,-121496,121496,121496,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:absent,diag1,11,80268,-80268,-80268,80268,80268,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:absent,diag1,12,29110,-29110,-29110,29110,29110,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:absent,diag1,13,4672,-4672,-4672,4672,4672,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:absent,diag1,14,202,-202,-202,202,202,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:present,diag1,2,2,-2,-2,2,2,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:present,diag1,3,34,-34,-34,34,34,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:present,diag1,4,268,-268,-268,268,268,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:present,diag1,5,1292,-1292,-1292,1292,1292,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:present,diag1,6,4192,-4192,-4192,4192,4192,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:present,diag1,7,9482,-9482,-9482,9482,9482,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:present,diag1,8,15024,-15024,-15024,15024,15024,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:present,diag1,9,16392,-16392,-16392,16392,16392,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:present,diag1,10,11934,-11934,-11934,11934,11934,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:present,diag1,11,5536,-5536,-5536,5536,5536,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:present,diag1,12,1516,-1516,-1516,1516,1516,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:present,diag1,13,208,-208,-208,208,208,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",diag1:present,diag1,14,10,-10,-10,10,10,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:absent,far,3,4,-4,-4,4,4,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:absent,far,4,76,-76,-76,76,76,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:absent,far,5,676,-676,-676,676,676,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:absent,far,6,3684,-3684,-3684,3684,3684,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:absent,far,7,13528,-13528,-13528,13528,13528,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:absent,far,8,34620,-34620,-34620,34620,34620,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:absent,far,9,61368,-61368,-61368,61368,61368,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:absent,far,10,72474,-72474,-72474,72474,72474,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:absent,far,11,52916,-52916,-52916,52916,52916,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:absent,far,12,21196,-21196,-21196,21196,21196,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:absent,far,13,3780,-3780,-3780,3780,3780,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:absent,far,14,184,-184,-184,184,184,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:present,far,2,4,-4,-4,4,4,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:present,far,3,64,-64,-64,64,64,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:present,far,4,470,-470,-470,470,470,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:present,far,5,2090,-2090,-2090,2090,2090,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:present,far,6,6228,-6228,-6228,6228,6228,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:present,far,7,12976,-12976,-12976,12976,12976,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:present,far,8,19140,-19140,-19140,19140,19140,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:present,far,9,19806,-19806,-19806,19806,19806,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:present,far,10,13928,-13928,-13928,13928,13928,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:present,far,11,6258,-6258,-6258,6258,6258,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:present,far,12,1610,-1610,-1610,1610,1610,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:present,far,13,188,-188,-188,188,188,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",far:present,far,14,6,-6,-6,6,6,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,3,4,-4,-4,4,4,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,4,75,-75,-75,75,75,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,5,658,-658,-658,658,658,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,6,3537,-3537,-3537,3537,3537,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,7,12804,-12804,-12804,12804,12804,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,8,32251,-32251,-32251,32251,32251,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,9,56136,-56136,-56136,56136,56136,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,10,64801,-64801,-64801,64801,64801,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,11,45809,-45809,-45809,45809,45809,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,12,17536,-17536,-17536,17536,17536,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,13,2912,-2912,-2912,2912,2912,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,14,121,-121,-121,121,121,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,2,2,-2,-2,2,2,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,3,33,-33,-33,33,33,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,4,253,-253,-253,253,253,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,5,1183,-1183,-1183,1183,1183,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,6,3701,-3701,-3701,3701,3701,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,7,8025,-8025,-8025,8025,8025,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,8,12143,-12143,-12143,12143,12143,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,9,12672,-12672,-12672,12672,12672,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,10,8930,-8930,-8930,8930,8930,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,11,4103,-4103,-4103,4103,4103,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,12,1141,-1141,-1141,1141,1141,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,13,163,-163,-163,163,163,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,14,8,-8,-8,8,8,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,3,4,-4,-4,4,4,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,4,75,-75,-75,75,75,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,5,658,-658,-658,658,658,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,6,3537,-3537,-3537,3537,3537,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,7,12804,-12804,-12804,12804,12804,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,8,32251,-32251,-32251,32251,32251,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,9,56136,-56136,-56136,56136,56136,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,10,64801,-64801,-64801,64801,64801,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,11,45809,-45809,-45809,45809,45809,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,12,17536,-17536,-17536,17536,17536,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,13,2912,-2912,-2912,2912,2912,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,14,121,-121,-121,121,121,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,2,2,-2,-2,2,2,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,3,33,-33,-33,33,33,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,4,253,-253,-253,253,253,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,5,1183,-1183,-1183,1183,1183,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,6,3701,-3701,-3701,3701,3701,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,7,8025,-8025,-8025,8025,8025,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,8,12143,-12143,-12143,12143,12143,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,9,12672,-12672,-12672,12672,12672,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,10,8930,-8930,-8930,8930,8930,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,11,4103,-4103,-4103,4103,4103,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,12,1141,-1141,-1141,1141,1141,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,13,163,-163,-163,163,163,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,14,8,-8,-8,8,8,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,3,3,-3,-3,3,3,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,4,57,-57,-57,57,57,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,5,506,-506,-506,506,506,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,6,2748,-2748,-2748,2748,2748,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,7,10040,-10040,-10040,10040,10040,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,8,25548,-25548,-25548,25548,25548,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,9,45147,-45147,-45147,45147,45147,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,10,53346,-53346,-53346,53346,53346,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,11,38916,-38916,-38916,38916,38916,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,12,15353,-15353,-15353,15353,15353,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,13,2542,-2542,-2542,2542,2542,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,14,86,-86,-86,86,86,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,2,1,-1,-1,1,1,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,3,17,-17,-17,17,17,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,4,135,-135,-135,135,135,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,5,657,-657,-657,657,657,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,6,2156,-2156,-2156,2156,2156,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,7,4948,-4948,-4948,4948,4948,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,8,7948,-7948,-7948,7948,7948,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,9,8721,-8721,-8721,8721,8721,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,10,6290,-6290,-6290,6290,6290,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,11,2849,-2849,-2849,2849,2849,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,12,781,-781,-781,781,781,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,13,114,-114,-114,114,114,0,0,0,0,0,0
axis,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,14,7,-7,-7,7,7,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",axial2:absent,axial2,8,10,-10,-10,10,10,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",axial2:absent,axial2,9,129,-129,-129,129,129,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",axial2:absent,axial2,10,752,-752,-752,752,752,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",axial2:absent,axial2,11,2511,-2511,-2511,2511,2511,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",axial2:absent,axial2,12,5038,-5038,-5038,5038,5038,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",axial2:absent,axial2,13,5926,-5926,-5926,5926,5926,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",axial2:absent,axial2,14,3622,-3622,-3622,3622,3622,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",axial2:absent,axial2,15,890,-890,-890,890,890,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",axial2:absent,axial2,16,36,-36,-36,36,36,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",axial2:present,axial2,8,12,-12,-12,12,12,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",axial2:present,axial2,9,70,-70,-70,70,70,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",axial2:present,axial2,10,158,-158,-158,158,158,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",axial2:present,axial2,11,156,-156,-156,156,156,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",axial2:present,axial2,12,62,-62,-62,62,62,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",axial2:present,axial2,13,8,-8,-8,8,8,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",diag1:absent,diag1,8,44,-44,-44,44,44,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",diag1:absent,diag1,9,476,-476,-476,476,476,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",diag1:absent,diag1,10,2360,-2360,-2360,2360,2360,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",diag1:absent,diag1,11,6788,-6788,-6788,6788,6788,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",diag1:absent,diag1,12,11882,-11882,-11882,11882,11882,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",diag1:absent,diag1,13,12248,-12248,-12248,12248,12248,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",diag1:absent,diag1,14,6634,-6634,-6634,6634,6634,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",diag1:absent,diag1,15,1476,-1476,-1476,1476,1476,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",diag1:absent,diag1,16,56,-56,-56,56,56,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",diag1:present,diag1,0,0,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",far:absent,far,8,4,-4,-4,4,4,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",far:absent,far,9,80,-80,-80,80,80,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",far:absent,far,10,598,-598,-598,598,598,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",far:absent,far,11,2300,-2300,-2300,2300,2300,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",far:absent,far,12,5010,-5010,-5010,5010,5010,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",far:absent,far,13,6118,-6118,-6118,6118,6118,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",far:absent,far,14,3770,-3770,-3770,3770,3770,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",far:absent,far,15,926,-926,-926,926,926,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",far:absent,far,16,40,-40,-40,40,40,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",far:present,far,0,0,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_a:absent,knight_a,8,16,-16,-16,16,16,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_a:absent,knight_a,9,206,-206,-206,206,206,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_a:absent,knight_a,10,1157,-1157,-1157,1157,1157,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_a:absent,knight_a,11,3666,-3666,-3666,3666,3666,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_a:absent,knight_a,12,6938,-6938,-6938,6938,6938,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_a:absent,knight_a,13,7639,-7639,-7639,7639,7639,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_a:absent,knight_a,14,4400,-4400,-4400,4400,4400,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_a:absent,knight_a,15,1043,-1043,-1043,1043,1043,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_a:absent,knight_a,16,42,-42,-42,42,42,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_a:present,knight_a,8,4,-4,-4,4,4,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_a:present,knight_a,9,23,-23,-23,23,23,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_a:present,knight_a,10,48,-48,-48,48,48,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_a:present,knight_a,11,36,-36,-36,36,36,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_a:present,knight_a,12,8,-8,-8,8,8,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_b:absent,knight_b,8,16,-16,-16,16,16,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_b:absent,knight_b,9,206,-206,-206,206,206,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_b:absent,knight_b,10,1157,-1157,-1157,1157,1157,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_b:absent,knight_b,11,3666,-3666,-3666,3666,3666,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_b:absent,knight_b,12,6938,-6938,-6938,6938,6938,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_b:absent,knight_b,13,7639,-7639,-7639,7639,7639,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_b:absent,knight_b,14,4400,-4400,-4400,4400,4400,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_b:absent,knight_b,15,1043,-1043,-1043,1043,1043,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_b:absent,knight_b,16,42,-42,-42,42,42,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_b:present,knight_b,8,4,-4,-4,4,4,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_b:present,knight_b,9,23,-23,-23,23,23,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_b:present,knight_b,10,48,-48,-48,48,48,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_b:present,knight_b,11,36,-36,-36,36,36,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",knight_b:present,knight_b,12,8,-8,-8,8,8,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",nn_other:absent,nn_other,8,22,-22,-22,22,22,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",nn_other:absent,nn_other,9,253,-253,-253,253,253,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",nn_other:absent,nn_other,10,1296,-1296,-1296,1296,1296,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",nn_other:absent,nn_other,11,3839,-3839,-3839,3839,3839,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",nn_other:absent,nn_other,12,6938,-6938,-6938,6938,6938,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",nn_other:absent,nn_other,13,7490,-7490,-7490,7490,7490,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",nn_other:absent,nn_other,14,4334,-4334,-4334,4334,4334,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",nn_other:absent,nn_other,15,1042,-1042,-1042,1042,1042,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",nn_other:absent,nn_other,16,40,-40,-40,40,40,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,0,0,1]",nn_other:present,nn_other,0,0,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,5,4,-4,-4,4,4,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,6,104,-104,-104,104,104,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,7,1076,-1076,-1076,1076,1076,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,8,6278,-6278,-6278,6278,6278,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,9,23470,-23470,-23470,23470,23470,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,10,58376,-58376,-58376,58376,58376,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,11,95426,-95426,-95426,95426,95426,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,12,97346,-97346,-97346,97346,97346,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,13,56502,-56502,-56502,56502,56502,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,14,16072,-16072,-16072,16072,16072,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,15,1720,-1720,-1720,1720,1720,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,16,26,-26,-26,26,26,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,1,0,0]",axial2:present,axial2,5,8,-8,-8,8,8,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,1,0,0]",axial2:present,axial2,6,138,-138,-138,138,138,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,1,0,0]",axial2:present,axial2,7,924,-924,-924,924,924,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,1,0,0]",axial2:present,axial2,8,3270,-3270,-3270,3270,3270,0,0,0,0,0,0
axis,"near_block:[0,0,5,1,0,1,0,0]",axial2:present,axial2,9,6698,-6698,-6698,6698,6698,0,0,0,0,0,0
